"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","Ros","+/-"
"*06kxw*","Queni Pineda","NYY","C","7408","FA","18","TB Wed 6:05PM","0","0","0%","0%"
"*05uob*","Luis Pino","STL","OF","7411","FA","21","MIA Wed 6:45PM","0","0","0%","0%"
"*06mpk*","Eduardo Ponce","SEA","C","7474","FA","18","@ATH Wed 9:05PM","0","0","0%","0%"
"*0515j*","Jack Ralston","STL","SP,RP","7593","FA","27","MIA Wed 6:45PM","0","0","0%","0%"
"*05zy9*","Luis Ramirez","TEX","SP","7620","FA","24","@LAA Wed 8:38PM","0","0","0%","0%"
"*06ma4*","Richard Ramirez","PIT","C","7630","FA","20","@SF Wed 2:45PM","0","0","0%","0%"
"*029ur*","Henry Ramos","(N/A)","OF","7646","FA","33","","0","0","0%","0%"
"*06r7c*","Ace Reese","(N/A)","OF","7698","FA","20","","0","0","0%","0%"
"*06ra9*","Josmir Reyes","NYM","C","7755","FA","18","@SD Wed 3:10PM","0","0","0%","0%"
"*05rk7*","Luis Reyes","(N/A)","1B","7757","FA","21","","0","0","0%","-0.1%"
"*06uw7*","Dario Reynoso","SF","SS","7770","FA","20","PIT Wed 2:45PM","0","0","0%","0%"
"*06aki*","Heriberto Rincon","NYM","OF","7804","FA","19","@SD Wed 3:10PM","0","0","0%","0%"
"*066ov*","Victor Rodrigues","LAD","C","7903","FA","20","@CIN Wed 6:10PM","0","0","0%","0%"
"*06kr5*","Yerlin Rodriguez","MIL","SP","8004","FA","23","CHC Wed 1:10PM","0","0","0%","0%"
"*06min*","Yoel Roque","MIN","SP","8092","FA","18","BOS Wed 12:10PM","0","0","0%","-0.1%"
"*06fqu*","Caden Rose","BOS","OF","8123","FA","23","@MIN Wed 12:10PM","0","0","0%","0%"
"*06qi4*","Logan Samuels","ATL","SP","8238","FA","23","@KC Wed 1:10PM","0","0","0%","0%"
"*0241y*","Aaron Sanchez","(N/A)","SP","8243","FA","33","","0","0","0%","0%"
"*04eh7*","Alex Scherff","(N/A)","SP","8387","FA","27","","0","0","0%","0%"
"*0514g*","Seth Shuman","WSH","SP,RP","8549","FA","27","@HOU Wed 1:10PM","0","0","0%","0%"
"*06fqh*","Jared Simpson","WSH","SP","8596","FA","25","@HOU Wed 1:10PM","0","0","0%","0%"
"*06ylq*","Kyle Sinzza","ARI","2B","8605","FA","18","@DET Wed 12:10PM","0","0","0%","-0.1%"
"*04q0j*","Jake Slaughter","(N/A)","2B","8614","FA","28","","0","0","0%","0%"
"*067xp*","Austin Smith","ATL","RP","8626","FA","26","@KC Wed 1:10PM","0","0","0%","+0.1%"
"*03753*","Caleb Smith","(N/A)","SP","8632","FA","34","","0","0","0%","0%"
"*041vf*","Kirby Snead","(N/A)","RP","8666","FA","30","","0","0","0%","0%"
"*04eg8*","Drew Strotman","(N/A)","RP","8832","FA","28","","0","0","0%","0%"
"*06amr*","Hiroshi Takahashi","MIA","SP","8914","FA","19","@STL Wed 6:45PM","0","0","0%","0%"
"*05y73*","Carlos Tavera","BAL","SP,RP","8950","FA","26","TOR Wed 11:35AM","0","0","0%","0%"
"*0616m*","Rodney Theophile","(N/A)","SP","9020","FA","25","","0","0","0%","0%"
"*06ht6*","Jared Thomas","PHI","C","9026","FA","24","@CHW Wed 1:10PM","0","0","0%","0%"
"*06jbm*","Yunior Tur","ATH","SP,RP","9196","FA","25","SEA Wed 9:05PM","0","0","0%","-0.1%"
"*06pqa*","Fidel Ulloa","COL","SP","9220","FA","22","@CLE Wed 5:40PM","0","0","0%","0%"
"*06tn7*","Grant Umberger","CHW","SP","9223","FA","23","PHI Wed 1:10PM","0","0","0%","0%"
"*06mig*","Yeferson Vargas","LAA","SP,RP","9323","FA","20","TEX Wed 8:38PM","0","0","0%","0%"
"*03qyb*","Donovan Walton","PHI","2B","9504","FA","31","@CHW Wed 1:10PM","0","0","0%","0%"
"*04em1*","JeVon Ward","TOR","OF","9510","FA","25","@BAL Wed 11:35AM","0","0","0%","0%"
"*06qr0*","Kasen Wells","SD","OF","9569","FA","21","NYM Wed 3:10PM","0","0","0%","-0.1%"
"*05xy2*","Patrick Winkel","MIN","C","9703","FA","25","BOS Wed 12:10PM","0","0","0%","0%"
"*0518y*","Chris Wright","SF","RP","9748","FA","26","PIT Wed 2:45PM","0","0","0%","0%"
"*06mpq*","Nico Zeglin","CHC","SP","9845","FA","25","@MIL Wed 1:10PM","0","0","0%","0%"
"*06qu3*","Zane Zielinski","SF","SS","9854","FA","24","PIT Wed 2:45PM","0","0","0%","-0.1%"
"*06rqy*","Cristobal Abreu","ATL","RP","1301","FA","19","@KC Wed 1:10PM","0","0","0%","0%"
"*06rw6*","Ranciel Abreu","NYY","SP","1305","FA","18","TB Wed 6:05PM","0","0","0%","0%"
"*064oa*","Roinny Aguiar","PIT","2B","1365","FA","21","@SF Wed 2:45PM","0","0","0%","0%"
"*06hwa*","Luis Aguilar","HOU","SP","1367","FA","21","WSH Wed 1:10PM","0","0","0%","0%"
"*02my8*","Anthony Alford","(N/A)","OF","1430","FA","31","","0","0","0%","0%"
"*064wf*","Genderson Almonte","ATL","SP","1456","FA","21","@KC Wed 1:10PM","0","0","0%","0%"
"*06sas*","Anderson Alvarez","TB","SP","1476","FA","17","@NYY Wed 6:05PM","0","0","0%","0%"
"*052ft*","Charlis Aquino","(N/A)","SS","1569","FA","23","","0","0","0%","0%"
"*061zp*","Nicandro Aybar","TB","SS","1705","FA","20","@NYY Wed 6:05PM","0","0","0%","0%"
"*051e3*","Mahki Backstrom","(N/A)","1B","1714","FA","23","","0","0","0%","0%"
"*05ajd*","Zion Bannister","TEX","OF","1758","FA","23","@LAA Wed 8:38PM","0","0","0%","0%"
"*06qjt*","Jagger Beck","HOU","SP","1890","FA","18","WSH Wed 1:10PM","0","0","0%","0%"
"*06utc*","Nick Becker","SEA","SS","1897","FA","18","@ATH Wed 9:05PM","0","0","0%","0%"
"*06l3n*","Yoxander Benitez","SF","SS","1957","FA","18","PIT Wed 2:45PM","0","0","0%","0%"
"*062hw*","Juan Benjamin","CLE","1B,2B,3B","1958","FA","22","COL Wed 5:40PM","0","0","0%","0%"
"*0410p*","Austin Bergner","DET","SP","1977","FA","28","ARI Wed 12:10PM","0","0","0%","0%"
"*06gjc*","Adam Boucher","TB","RP","2117","FA","23","@NYY Wed 6:05PM","0","0","0%","0%"
"*031d3*","Jake Brentz","CHC","RP","2184","FA","30","@MIL Wed 1:10PM","0","0","0%","0%"
"*02bt3*","Colten Brewer","(N/A)","RP","2188","FA","32","","0","0","0%","0%"
"*051db*","Trevor Brigden","(N/A)","RP","2199","FA","29","","0","0","0%","0%"
"*05ygx*","Max Carlson","BOS","RP","2487","FA","23","@MIN Wed 12:10PM","0","0","0%","0%"
"*06hti*","Dylan Carmouche","SF","SP","2495","FA","23","PIT Wed 2:45PM","0","0","0%","0%"
"*06c9z*","Carlos Castillo","PIT","SP","2562","FA","19","@SF Wed 2:45PM","0","0","0%","0%"
"*06m61*","Jackson Castillo","NYY","OF","2573","FA","22","TB Wed 6:05PM","0","0","0%","0%"
"*0620l*","Manuel Castro","SD","RP","2605","FA","23","NYM Wed 3:10PM","0","0","0%","0%"
"*06hps*","Drew Cavanaugh","SF","C","2620","FA","23","PIT Wed 2:45PM","0","0","0%","0%"
"*062hm*","Jose Cedeno","CLE","C","2633","FA","20","COL Wed 5:40PM","0","0","0%","0%"
"*05gs2*","Parker Chavers","CHC","OF","2704","FA","27","@MIL Wed 1:10PM","0","0","0%","0%"
"*06aqi*","Jeremy Ciriaco","COL","SP","2763","FA","18","@CLE Wed 5:40PM","0","0","0%","0%"
"*02jmi*","Jose Cisnero","(N/A)","RP","2765","FA","36","","0","0","0%","0%"
"*05198*","Gavin Collyer","TEX","RP","2847","FA","24","@LAA Wed 8:38PM","0","0","0%","0%"
"*06gj4*","Drew Compton","ATL","1B","2862","FA","24","@KC Wed 1:10PM","0","0","0%","0%"
"*05197*","Yan Contreras","(N/A)","SS","2887","FA","24","","0","0","0%","-0.1%"
"*05ui8*","Nathanael Cruz","BOS","SP","3036","FA","22","@MIN Wed 12:10PM","0","0","0%","0%"
"*06rws*","Omar Damian","HOU","SP","3111","FA","17","WSH Wed 1:10PM","0","0","0%","0%"
"*04z6o*","Alex De Goti","TEX","2B","3171","FA","30","@LAA Wed 8:38PM","0","0","0%","0%"
"*06cp5*","Jancory De La Cruz","MIA","OF","3194","FA","19","@STL Wed 6:45PM","0","0","0%","0%"
"*067zd*","Korbyn Dickerson","SEA","OF","3401","FA","21","@ATH Wed 9:05PM","0","0","0%","0%"
"*06qub*","Jason Doktorczyk","MIN","SP","3434","FA","22","BOS Wed 12:10PM","0","0","0%","0%"
"*06quk*","Carson Dorsey","BAL","SP","3462","FA","22","TOR Wed 11:35AM","0","0","0%","0%"
"*06yd4*","Sebastian Dos Santos","STL","2B","3464","FA","17","MIA Wed 6:45PM","0","0","0%","0%"
"*05ra1*","Hayden Dunhurst","(N/A)","C","3525","FA","24","","0","0","0%","0%"
"*06o0h*","Luis Escudero","NYY","2B","3649","FA","19","TB Wed 6:05PM","0","0","0%","0%"
"*0624a*","Lizandro Espinoza","ATL","SS,OF","3670","FA","22","@KC Wed 1:10PM","0","0","0%","0%"
"*06aot*","John Estevez","ATL","OF","3683","FA","19","@KC Wed 1:10PM","0","0","0%","0%"
"*0513r*","Will Ethridge","(N/A)","SP,RP","3694","FA","27","","0","0","0%","0%"
"*05ua2*","Trey Faltine","CIN","2B,OF","3722","FA","24","LAD Wed 6:10PM","0","0","0%","0%"
"*066an*","Braeden Fausnaught","PHI","SP","3744","FA","26","@CHW Wed 1:10PM","0","0","0%","0%"
"*0510y*","Albert Feliz","BOS","OF","3759","FA","23","@MIN Wed 12:10PM","0","0","0%","0%"
"*06rkv*","Wandi Feliz","COL","OF","3766","FA","17","@CLE Wed 5:40PM","0","0","0%","0%"
"*0514x*","Drake Fellows","PIT","SP,RP","3768","FA","27","@SF Wed 2:45PM","0","0","0%","0%"
"*04ppx*","Durbin Feltman","(N/A)","SP,RP","3769","FA","28","","0","0","0%","-0.1%"
"*06hpu*","Ethan Flanagan","CHC","SP","3838","FA","23","@MIL Wed 1:10PM","0","0","0%","0%"
"*06qe5*","Dariel Florentino","PIT","SP","3852","FA","19","@SF Wed 2:45PM","0","0","0%","-0.1%"
"*06yjx*","Tanner Franklin","STL","RP","3950","FA","21","MIA Wed 6:45PM","0","0","0%","0%"
"*060es*","Devin Futrell","(N/A)","SP","4003","FA","22","","0","0","0%","0%"
"*066fk*","John Garcia","HOU","C","4093","FA","24","WSH Wed 1:10PM","0","0","0%","-0.1%"
"*0657h*","Thomas Gavello","SF","2B,3B","4146","FA","24","PIT Wed 2:45PM","0","0","0%","0%"
"*06cmy*","Josue Gonzalez","NYY","C,1B","4319","FA","21","TB Wed 6:05PM","0","0","0%","0%"
"*05136*","Seth Gray","(N/A)","1B,3B","4393","FA","27","","0","0","0%","0%"
"*04zo1*","Jaxx Groshans","LAA","C","4428","FA","27","TEX Wed 8:38PM","0","0","0%","0%"
"*02i1a*","Ronald Guzman","(N/A)","1B","4516","FA","30","","0","0","0%","0%"
"*05yeq*","Adam Hackenberg","CHW","C","4527","FA","25","PHI Wed 1:10PM","0","0","0%","0%"
"*06h1y*","Bryson Hammer","COL","SP","4569","FA","23","@CLE Wed 5:40PM","0","0","0%","0%"
"*05yaq*","Devereaux Harrison","TOR","RP","4621","FA","24","@BAL Wed 11:35AM","0","0","0%","0%"
"*05mrm*","Jack Hartman","TB","RP","4629","FA","27","@NYY Wed 6:05PM","0","0","0%","0%"
"*04efp*","Jacob Heatherly","(N/A)","SP","4659","FA","27","","0","0","0%","-0.1%"
"*0424v*","Blair Henley","HOU","SP","4684","FA","28","WSH Wed 1:10PM","0","0","0%","0%"
"*061yi*","Joseph Hernandez","(N/A)","RP","4750","FA","25","","0","0","0%","0%"
"*06may*","Yandro Hernandez","MIN","OF","4779","FA","20","BOS Wed 12:10PM","0","0","0%","0%"
"*059zp*","Eduardo Herrera","NYM","RP","4787","FA","25","@SD Wed 3:10PM","0","0","0%","0%"
"*06c8w*","Yordy Herrera","STL","RP","4804","FA","20","MIA Wed 6:45PM","0","0","0%","0%"
"*051f3*","Darius Hill","CHC","OF","4842","FA","27","@MIL Wed 1:10PM","0","0","0%","0%"
"*03dsa*","Jordan Holloway","LAA","RP","4894","FA","29","TEX Wed 8:38PM","0","0","0%","0%"
"*064nv*","Alex Hoppe","BOS","SP","4916","FA","26","@MIN Wed 12:10PM","0","0","0%","0%"
"*05y0w*","Bennett Hostetler","MIA","3B","4924","FA","27","@STL Wed 6:45PM","0","0","0%","0%"
"*06433*","Kody Huff","CLE","C","4948","FA","24","COL Wed 5:40PM","0","0","0%","0%"
"*06qtp*","Connor Hujsak","TB","OF","4959","FA","23","@NYY Wed 6:05PM","0","0","0%","0%"
"*060up*","Kolton Ingram","ATL","RP","4996","FA","28","@KC Wed 1:10PM","0","0","0%","0%"
"*06fze*","Ryan Johnson","HOU","SS","5145","FA","24","WSH Wed 1:10PM","0","0","0%","0%"
"*06quf*","Keith Jones II","TEX","OF","5153","FA","23","@LAA Wed 8:38PM","0","0","0%","0%"
"*06eo1*","Jakey Josepha","ARI","1B","5189","FA","21","@DET Wed 12:10PM","0","0","0%","0%"
"*05xsu*","Kevin Kendall","(N/A)","2B,OF","5265","FA","4","","0","0","0%","0%"
"*066di*","Kevin Kilpatrick Jr.","ATL","OF","5294","FA","24","@KC Wed 1:10PM","0","0","0%","0%"
"*05yao*","Larson Kindreich","TEX","SP","5301","FA","26","@LAA Wed 8:38PM","0","0","0%","0%"
"*06l5i*","Danny Kirwin","BOS","RP","5328","FA","25","@MIN Wed 12:10PM","0","0","0%","0%"
"*06mwg*","Jacob Kmatz","TB","SP","5340","FA","22","@NYY Wed 6:05PM","0","0","0%","0%"
"*000w2*","Masumi Kuwata","PIT","SP,RP","5413","FA","0","@SF Wed 2:45PM","0","0","0%","0%"
"*066cc*","Yeniel Laboy","ATH","3B","5423","FA","21","SEA Wed 9:05PM","0","0","0%","0%"
"*06r4m*","Jorvorskie Lane Jr.","(N/A)","C","5445","FA","17","","0","0","0%","0%"
"*03dmq*","Gilbert Lara","(N/A)","SS","5470","FA","27","","0","0","0%","0%"
"*066t8*","Cesar Lares","MIN","SP","5478","FA","22","BOS Wed 12:10PM","0","0","0%","0%"
"*06yy0*","Alberto Laroche","SF","SP","5481","FA","0","PIT Wed 2:45PM","0","0","0%","-0.1%"
"*06aky*","Chen-Hsun Lee","SF","SP","5534","FA","23","PIT Wed 2:45PM","0","0","0%","0%"
"*02n7j*","Dominic Leone","(N/A)","RP","5569","FA","33","","0","0","0%","0%"
"*060gl*","Ahbram Liendo","BOS","2B,3B","5602","FA","21","@MIN Wed 12:10PM","0","0","0%","-0.1%"
"*05151*","Michael Limoncelli","(N/A)","SP,RP","5607","FA","25","","0","0","0%","0%"
"*04egu*","Ethan Lindow","(N/A)","SP","5624","FA","26","","0","0","0%","0%"
"*04er0*","Seth Lonsway","SF","SP","5691","FA","26","PIT Wed 2:45PM","0","0","0%","0%"
"*0614f*","Jose Lopez","TB","RP","5715","FA","26","@NYY Wed 6:05PM","0","0","0%","0%"
"*065v7*","Kyle Luckham","WSH","SP","5754","FA","25","@HOU Wed 1:10PM","0","0","0%","0%"
"*067z5*","Shugo Maki","(N/A)","2B","5859","FA","27","","0","0","0%","0%"
"*05yhl*","Ben Malgeri","DET","OF","5867","FA","25","ARI Wed 12:10PM","0","0","0%","0%"
"*06gic*","Mark Manfredi","MIL","SP,RP","5876","FA","24","CHC Wed 1:10PM","0","0","0%","0%"
"*06tsv*","Sami Manzueta","HOU","SS","5891","FA","16","WSH Wed 1:10PM","0","0","0%","0%"
"*06mw5*","Luis Maracara","SD","SP","5892","FA","17","NYM Wed 3:10PM","0","0","0%","0%"
"*04q4k*","Garrett Martin","NYY","OF","5971","FA","25","TB Wed 6:05PM","0","0","0%","0%"
"*041r3*","Nolan Martinez","(N/A)","SP,RP","6031","FA","27","","0","0","0%","0%"
"*05t7u*","Raudelis Martinez","TB","C,1B","6040","FA","23","@NYY Wed 6:05PM","0","0","0%","0%"
"*0316b*","Mike Mayers","(N/A)","RP","6108","FA","33","","0","0","0%","0%"
"*06498*","Jacob Meador","LAD","SP","6210","FA","24","@CIN Wed 6:10PM","0","0","0%","0%"
"*0620i*","Julio Mendez","MIA","SP,RP","6291","FA","20","@STL Wed 6:45PM","0","0","0%","0%"
"*05xoe*","Zane Mills","STL","SP","6417","FA","25","MIA Wed 6:45PM","0","0","0%","0%"
"*06how*","Coby Morales","NYY","OF","6538","FA","23","TB Wed 6:05PM","0","0","0%","0%"
"*05y9c*","Dean Moss","TB","OF","6620","FA","19","@NYY Wed 6:05PM","0","0","0%","0%"
"*06gjn*","Jack Moss","CIN","1B","6621","FA","23","LAD Wed 6:10PM","0","0","0%","0%"
"*05y9b*","Michael Mullinax","(N/A)","OF","6648","FA","20","","0","0","0%","0%"
"*0637l*","Jean Munoz","SEA","SP","6658","FA","22","@ATH Wed 9:05PM","0","0","0%","0%"
"*06jfa*","Anderson Navas","PHI","C","6728","FA","18","@CHW Wed 1:10PM","0","0","0%","0%"
"*04pvt*","Nicholas Northcut","(N/A)","3B","6814","FA","26","","0","0","0%","-0.1%"
"*06ajp*","Juan Obispo","WSH","OF","6872","FA","19","@HOU Wed 1:10PM","0","0","0%","0%"
"*04em0*","David Parkinson","(N/A)","SP,RP","7097","FA","29","","0","0","0%","0%"
"*056j4*","Jose Pastrano","(N/A)","SS","7111","FA","22","","0","0","0%","-0.1%"
"*06rku*","Orlando Patino","CHW","OF","7116","FA","17","PHI Wed 1:10PM","0","0","0%","0%"
"*06maq*","Enzo Paulino","TB","1B","7133","FA","21","@NYY Wed 6:05PM","0","0","0%","0%"
"*060uf*","John Peck","DET","2B","7156","FA","23","ARI Wed 12:10PM","0","0","0%","0%"
"*04an9*","Yenci Pena","(N/A)","3B,SS","7209","FA","25","","0","0","0%","0%"
"*05xuj*","Bryan Perez","COL","SP","7257","FA","21","@CLE Wed 5:40PM","0","0","0%","0%"
"*03mkv*","Carlos Perez","(N/A)","C,1B","7259","FA","28","","0","0","0%","0%"
"*04n96*","Jose Peroza","NYM","3B","7317","FA","25","@SD Wed 3:10PM","0","0","0%","0%"
"*065j4*","Collin Price","HOU","C,1B","7517","FA","25","WSH Wed 1:10PM","0","0","0%","-0.1%"
"*06yyn*","Franklin Primera","BOS","C","7523","FA","18","@MIN Wed 12:10PM","0","0","0%","0%"
"*04pph*","Ford Proctor","(N/A)","1B,3B","7526","FA","28","","0","0","0%","0%"
"*026mp*","Nick Ramirez","(N/A)","RP","7623","FA","35","","0","0","0%","0%"
"*0620u*","Ramon Ramirez","LAA","UT","7627","FA","20","TEX Wed 8:38PM","0","0","0%","0%"
"*06uq0*","Iker Redona","CIN","RP","7693","FA","17","LAD Wed 6:10PM","0","0","0%","0%"
"*046ya*","Diego Rincones","(N/A)","OF","7806","FA","26","","0","0","0%","0%"
"*04aod*","Sebastian Rivero","LAA","C","7854","FA","26","TEX Wed 8:38PM","0","0","0%","0%"
"*05umz*","Dionys Rodriguez","STL","RP","7932","FA","24","MIA Wed 6:45PM","0","0","0%","0%"
"*04lo8*","Jose Rojas","NYY","UT","8035","FA","32","TB Wed 6:05PM","0","0","0%","0%"
"*0680r*","Yondrei Rojas","TOR","SP","8047","FA","22","@BAL Wed 11:35AM","0","0","0%","0%"
"*06qoa*","Nick Roselli","NYM","2B","8126","FA","22","@SD Wed 3:10PM","0","0","0%","0%"
"*03p9u*","Norge Ruiz","(N/A)","RP","8163","FA","31","","0","0","0%","0%"
"*05uam*","Cody Schrier","MIA","SS","8408","FA","22","@STL Wed 6:45PM","0","0","0%","0%"
"*05tzk*","Evan Shawver","COL","RP","8515","FA","25","@CLE Wed 5:40PM","0","0","0%","0%"
"*06qvj*","Kodey Shojinaga","PHI","C","8539","FA","22","@CHW Wed 1:10PM","0","0","0%","0%"
"*05t66*","TJ Shook","NYM","SP,RP","8540","FA","27","@SD Wed 3:10PM","0","0","0%","0%"
"*06cp6*","Juan Sierra","HOU","OF","8555","FA","19","WSH Wed 1:10PM","0","0","0%","0%"
"*060of*","Andres Silvera","PIT","SP","8574","FA","21","@SF Wed 2:45PM","0","0","0%","0%"
"*06rml*","Jhon Simon","TEX","3B","8590","FA","17","@LAA Wed 8:38PM","0","0","0%","0%"
"*041ry*","Devin Smeltzer","DET","RP","8621","FA","29","ARI Wed 12:10PM","0","0","0%","0%"
"*06r76*","Caden Sorrell","(N/A)","OF","8697","FA","20","","0","0","0%","0%"
"*06qjw*","Lucas Spence","HOU","OF","8741","FA","22","WSH Wed 1:10PM","0","0","0%","0%"
"*06mq5*","Orlando Suarez","CHW","SP","8854","FA","18","PHI Wed 1:10PM","0","0","0%","0%"
"*06und*","Saul Teran","PHI","SP","9004","FA","23","@CHW Wed 1:10PM","0","0","0%","0%"
"*061ym*","Tyler Thornton","CLE","RP","9053","FA","25","COL Wed 5:40PM","0","0","0%","0%"
"*06c4t*","Deward Tovar","TEX","OF","9142","FA","19","@LAA Wed 8:38PM","0","0","0%","0%"
"*066cv*","Michael Turner","CHW","C,1B","9201","FA","26","PHI Wed 1:10PM","0","0","0%","0%"
"*062hn*","Ronny Ugarte","COL","1B","9215","FA","20","@CLE Wed 5:40PM","0","0","0%","0%"
"*02mwx*","Duane Underwood Jr.","(N/A)","RP","9224","FA","31","","0","0","0%","0%"
"*04j4e*","Leonel Valera","(N/A)","SS","9281","FA","26","","0","0","0%","0%"
"*06aqm*","Wardquelin Vasquez","CHW","RP","9340","FA","24","PHI Wed 1:10PM","0","0","0%","0%"
"*06pg9*","Kevin Velasco","BAL","SP","9359","FA","19","TOR Wed 11:35AM","0","0","0%","0%"
"*066pb*","Eli Villalobos","(N/A)","RP","9414","FA","28","","0","0","0%","0%"
"*03dpa*","Jason Vosler","(N/A)","1B","9459","FA","31","","0","0","0%","0%"
"*06fzj*","Cory Wall","ATL","SP,RP","9483","FA","25","@KC Wed 1:10PM","0","0","0%","0%"
"*04ppp*","Jake Wong","(N/A)","SP","9729","FA","28","","0","0","0%","0%"
"*0515n*","Eric Yang","CIN","C","9773","FA","27","LAD Wed 6:10PM","0","0","0%","0%"
"*06xv5*","Cesar Acosta","NYM","C","1322","FA","17","@SD Wed 3:10PM","0","0","0%","0%"
"*06rsv*","Julio Acosta","CHC","SS","1326","FA","17","@MIL Wed 1:10PM","0","0","0%","0%"
"*06s46*","Henry Alcantara","SEA","SP","1400","FA","17","@ATH Wed 9:05PM","0","0","0%","0%"
"*06s3r*","Jervis Alfaro","CLE","SP","1422","FA","21","COL Wed 5:40PM","0","0","0%","0%"
"*04q53*","Nelson Alvarez","PHI","RP","1491","FA","27","@CHW Wed 1:10PM","0","0","0%","0%"
"*060uk*","Jack Anderson","BOS","RP","1522","FA","25","@MIN Wed 12:10PM","0","0","0%","0%"
"*06l0v*","Jhonny Aranguren","TB","SP","1574","FA","18","@NYY Wed 6:05PM","0","0","0%","0%"
"*04ylm*","Gabriel Barbosa","PHI","SP","1770","FA","23","@CHW Wed 1:10PM","0","0","0%","0%"
"*060vt*","Sandro Bargallo","MIA","RP","1775","FA","23","@STL Wed 6:45PM","0","0","0%","0%"
"*05it7*","Heisell Baro","LAD","SP","1789","FA","23","@CIN Wed 6:10PM","0","0","0%","0%"
"*051di*","Jeff Belge","CHC","SP","1911","FA","27","@MIL Wed 1:10PM","0","0","0%","0%"
"*0515u*","Brock Bell","CIN","RP","1913","FA","27","LAD Wed 6:10PM","0","0","0%","0%"
"*05y64*","Cooper Benson","TOR","SP","1966","FA","24","@BAL Wed 11:35AM","0","0","0%","0%"
"*05y5m*","Jesse Bergin","MIA","SP","1975","FA","25","@STL Wed 6:45PM","0","0","0%","0%"
"*06ex9*","Brandan Bidois","PIT","RP","2014","FA","24","@SF Wed 2:45PM","0","0","0%","0%"
"*02mzi*","Ty Blach","TEX","SP,RP","2035","FA","34","@LAA Wed 8:38PM","0","0","0%","0%"
"*064zk*","Peter Bonilla","LAD","RP","2096","FA","20","@CIN Wed 6:10PM","0","0","0%","0%"
"*06r73*","Brody Bumila","(N/A)","SP","2285","FA","17","","0","0","0%","0%"
"*066k5*","Ike Buxton","MIA","SP","2334","FA","25","@STL Wed 6:45PM","0","0","0%","0%"
"*04nau*","Wilmin Candelario","(N/A)","SS","2447","FA","23","","0","0","0%","0%"
"*06cqw*","Ryan Cardona","CIN","SP","2473","FA","25","LAD Wed 6:10PM","0","0","0%","0%"
"*06qnq*","Everett Catlett","COL","SP","2613","FA","23","@CLE Wed 5:40PM","0","0","0%","0%"
"*066d7*","Ian Churchill","TOR","RP","2754","FA","26","@BAL Wed 11:35AM","0","0","0%","0%"
"*03134*","Trevor Clifton","(N/A)","SP","2797","FA","30","","0","0","0%","0%"
"*03pja*","Kyle Cody","(N/A)","RP","2805","FA","30","","0","0","0%","0%"
"*06gjl*","Drew Conover","ATH","SP,RP","2873","FA","24","SEA Wed 9:05PM","0","0","0%","0%"
"*06l5q*","Daniel Corniel","MIL","SP","2921","FA","21","CHC Wed 1:10PM","0","0","0%","0%"
"*05zzf*","Deivy Cruz","BAL","SP","3025","FA","21","TOR Wed 11:35AM","0","0","0%","0%"
"*03dji*","Austin Davis","SD","RP","3143","FA","32","NYM Wed 3:10PM","0","0","0%","0%"
"*06ih4*","Alexis De La Cruz","PHI","SP","3187","FA","20","@CHW Wed 1:10PM","0","0","0%","0%"
"*06qtw*","Aidan Deakins","TEX","SP","3289","FA","21","@LAA Wed 8:38PM","0","0","0%","0%"
"*04eem*","Greg Deichmann","(N/A)","OF","3305","FA","30","","0","0","0%","0%"
"*041y7*","Parker Dunshee","WSH","RP","3531","FA","30","@HOU Wed 1:10PM","0","0","0%","0%"
"*04ege*","Seth Elledge","ATH","RP","3595","FA","29","SEA Wed 9:05PM","0","0","0%","0%"
"*06y9u*","Jaden Fauske","CHW","OF","3743","FA","18","PHI Wed 1:10PM","0","0","0%","0%"
"*05ybk*","William Fleming","SEA","SP","3842","FA","26","@ATH Wed 9:05PM","0","0","0%","0%"
"*06sj3*","Chase Fralick","(N/A)","C","3922","FA","19","","0","0","0%","0%"
"*04py8*","Matt Frisbee","(N/A)","SP,RP","3980","FA","28","","0","0","0%","0%"
"*04eg1*","Michael Gigliotti","(N/A)","OF","4181","FA","29","","0","0","0%","0%"
"*06t23*","Tanner Gillis","MIL","RP","4204","FA","24","CHC Wed 1:10PM","0","0","0%","0%"
"*01sha*","Anthony Gose","ARI","RP","4352","FA","34","@DET Wed 12:10PM","0","0","0%","0%"
"*04py0*","Josh Green","(N/A)","RP","4398","FA","29","","0","0","0%","0%"
"*06qo0*","Troy Guthrie","TOR","SP","4484","FA","19","@BAL Wed 11:35AM","0","0","0%","0%"
"*06hsc*","Josh Hansell","KC","SP","4589","FA","23","ATL Wed 1:10PM","0","0","0%","0%"
"*06qnv*","Titan Hayes","PHI","SP","4649","FA","23","@CHW Wed 1:10PM","0","0","0%","0%"
"*06pgy*","Colby Holcombe","TOR","SP","4879","FA","22","@BAL Wed 11:35AM","0","0","0%","0%"
"*06hp0*","Matt Jachec","CLE","RP","5017","FA","24","COL Wed 5:40PM","0","0","0%","0%"
